"","X.1","X","crime","number","date","location","beat","neighborhood","npu","lat","long"
"6247",252760,252759,"ROBBERY-PEDESTRIAN",112550377,"09/12/2011","2081 HOLLYWOOD RD NW",203,"Riverside","D",33.81248,-84.46992
"6248",132008,132007,"LARCENY-FROM VEHICLE",101051136,"04/15/2010","2952 CAMBRIDGE DR",414,"Brentwood","P",33.67521,-84.50635
"6249",217115,217114,"BURGLARY-RESIDENCE",151843434,"07/03/2015","2236 BUTNER RD SW",413,"Fairburn","P",33.6916,-84.52126
"6250",166524,166523,"AUTO THEFT",151510862,"05/31/2015","4647 IVYWOOD DR SW",413,"Wildwood Forest","P",33.68359,-84.53991
"6251",85740,85739,"LARCENY-FROM VEHICLE",93561767,"12/22/2009","17 WALL STREET",511,"Downtown","M",33.75359,-84.38986
"6252",177259,177258,"LARCENY-FROM VEHICLE",101601689,"06/09/2010","75 MARTIN LUTHER KING JR DR SW",511,"Downtown","M",33.75119,-84.38996
"6253",105842,105841,"LARCENY-NON VEHICLE",160342375,"02/03/2016","285 PEACHTREE CENTER AVE NE",509,"Downtown","M",33.76198,-84.38558
"6254",97196,97195,"LARCENY-NON VEHICLE",120421813,"02/11/2012","3393 PEACHTREE RD NE",210,"Lenox","B",33.84676,-84.36212
"6255",35902,35901,"BURGLARY-RESIDENCE",123201376,"11/15/2012","629 STOKESWOOD AVE SE",612,"East Atlanta","W",33.73705,-84.34498
"6256",126729,126728,"LARCENY-FROM VEHICLE",160690179,"03/09/2016","2788 DEFOORS FERRY RD NW",201,"","C",33.82066,-84.44621
"6257",73222,73221,"LARCENY-FROM VEHICLE",123482509,"12/13/2012","3459 BUCKHEAD LOOP NE",208,"North Buckhead","B",33.85119,-84.36313
"6258",83818,83817,"BURGLARY-RESIDENCE",163480980,"12/13/2016","741 MOROSGO DR NE",211,"Lindbergh/Morosgo","B",33.82296,-84.36346
"6259",69426,69425,"LARCENY-NON VEHICLE",113561411,"12/22/2011","1856 PIEDMONT AVE NE",212,"Piedmont Heights","F",33.80678,-84.36669
"6260",146389,146388,"AGG ASSAULT",161211513,"04/30/2016","1981 MARTIN L KING JR DR NW",108,"","I",33.75014,-84.45237
"6261",104831,104830,"AUTO THEFT",160480797,"02/17/2016","140 ROSSER ST SW",104,"Ashview Heights","T",33.75088,-84.42405
"6262",151058,151057,"BURGLARY-RESIDENCE",90961452,"04/06/2009","1465 WILLIS MILL RD SW",409,"Cascade Heights","I",33.71604,-84.46932
"6263",159415,159414,"LARCENY-FROM VEHICLE",121391518,"05/18/2012","294 BROWNLEE RD SW",406,"","I",33.74943,-84.49637
"6264",45106,45105,"BURGLARY-NONRES",163330355,"11/28/2016","3500 JONESBORO RD SE",313,"South River Gardens","Z",33.65951,-84.37095
"6265",140257,140256,"LARCENY-FROM VEHICLE",131070463,"04/17/2013","1821 W ANDERSON AVE NW",108,"Dixie Hills","J",33.75533,-84.44742
"6266",46203,46202,"AUTO THEFT",163182172,"11/13/2016","741 MOROSGO DR NE",211,"Lindbergh/Morosgo","B",33.82296,-84.36346
"6267",140533,140532,"AUTO THEFT",131030267,"04/13/2013","1990 DONALD LEE HOLLOWELL PKWY NW ",107,"Grove Park","J",33.77604,-84.4501
"6268",106123,106122,"BURGLARY-RESIDENCE",170582069,"02/27/2017","364 ELVIRA ST SE",305,"Chosewood Park","Y",33.71758,-84.37599
"6269",33206,33205,"LARCENY-NON VEHICLE",113191826,"11/15/2011","180 WALKER ST SW",507,"Castleberry Hill","M",33.74964,-84.40132
"6270",139474,139473,"LARCENY-FROM VEHICLE",131162713,"04/26/2013","RANDOLPH ST NE / EDGEWOOD AVE NE",604,"Sweet Auburn","M",33.75443,-84.37469
"6271",220254,220253,"AUTO THEFT",92102019,"07/29/2009","540 HUMPHRIES ST SW",303,"Mechanicsville","V",33.7399,-84.40488
"6272",13813,13812,"LARCENY-NON VEHICLE",143442133,"10/10/2014","1246 PONCE DE LEON AVE NE",608,"Druid Hills","N",33.77504,-84.34655
"6273",173500,173499,"LARCENY-NON VEHICLE",91341497,"05/15/2009","308 CHEROKEE PLACE",605,"Grant Park","W",33.73801,-84.37755
"6274",105330,105329,"AUTO THEFT",160400539,"02/09/2016","3005 FORREST TERRACE SE",313,"South River Gardens","Z",33.67232,-84.35989
"6275",189433,189432,"BURGLARY-RESIDENCE",141582498,"06/07/2014","233 JUDY LN SW",310,"Browns Mill Park","Z",33.68514,-84.39558
"6276",245546,245545,"LARCENY-FROM VEHICLE",92331370,"08/21/2009","1024 LOS ANGELES AVE NE",601,"Virginia Highland","F",33.78367,-84.35373
"6277",98723,98722,"AGG ASSAULT",130502347,"02/19/2013","1572 HARDEE ST NE",609,"Edgewood","O",33.75546,-84.33644
"6278",22771,22770,"LARCENY-FROM VEHICLE",92771241,"10/04/2009","225 CENTRAL AVE SW",512,"Downtown","M",33.74833,-84.39183
"6279",97804,97803,"LARCENY-FROM VEHICLE",120330945,"02/02/2012","586 WESTERN AVE NW",103,"English Avenue","L",33.7648,-84.40662
"6280",94942,94941,"LARCENY-NON VEHICLE",110462574,"02/15/2011","1192 PRIOR STREET SW",304,"Peoplestown","V",33.72181,-84.39107
"6281",1256,1255,"LARCENY-FROM VEHICLE",102932041,"10/20/2010","548 PONCE DE LEON AVE NE",506,"Midtown","E",33.77403,-84.3689
"6282",52042,52041,"AGG ASSAULT",130080339,"01/08/2013","1225 CAROLINE ST NE",609,"Edgewood","O",33.75605,-84.34813
"6283",57327,57326,"LARCENY-FROM VEHICLE",150052545,"01/05/2015","1750 ELLSWORTH INDUSTRIAL BLVD",204,"Underwood Hills","D",33.80323,-84.42711
"6284",269425,269424,"LARCENY-FROM VEHICLE",92551915,"09/12/2009","2239 CHESHIRE BRIDGE RD NE;",213,"Lindridge/Martin Manor","F",33.81617,-84.35215
"6285",194375,194374,"LARCENY-NON VEHICLE",161622183,"06/11/2016","850 OAK ST",401,"West End","T",33.74057,-84.4168
"6286",72914,72913,"LARCENY-FROM VEHICLE",123511262,"12/16/2012","329 NELSON ST SW",507,"Castleberry Hill","M",33.7516,-84.3987
"6287",102667,102666,"LARCENY-NON VEHICLE",150500678,"02/19/2015","1559 JOHNSON RD NW",110,"Rockdale","G",33.78839,-84.43786
"6288",69526,69525,"LARCENY-NON VEHICLE",113552152,"12/21/2011","1234 DEFOOR VILLAGE CT NW",204,"Underwood Hills","D",33.81005,-84.42793
"6289",72551,72550,"LARCENY-NON VEHICLE",123522358,"12/20/2012","782 WOODLAND AVE",607,"Ormewood Park","W",33.73312,-84.35112
"6290",113774,113773,"LARCENY-FROM VEHICLE",110840923,"03/25/2011","925 CANTERBURY RD NE",210,"Pine Hills","B",33.8278,-84.3563
"6291",207060,207059,"LARCENY-FROM VEHICLE",122001382,"07/18/2012","3130 SLATON DR NW",206,"Peachtree Heights West","B",33.84005,-84.38612
"6292",207080,207079,"LARCENY-NON VEHICLE",122001749,"07/18/2012","1280 CAROLINE ST NE",609,"Edgewood","O",33.75957,-84.34602
"6293",252082,252081,"AUTO THEFT",112620068,"09/19/2011","204 BROAD ST",512,"Downtown","M",33.7502,-84.39454
"6294",52872,52871,"BURGLARY-NONRES",140300978,"01/30/2014","697 WYLIE ST SE",606,"Cabbagetown","N",33.75176,-84.36438
"6295",106379,106378,"BURGLARY-RESIDENCE",170531581,"02/22/2017","3475 BENJAMIN E MAYS DR SW",407,"Mays","H",33.73919,-84.50286
"6296",89490,89489,"BURGLARY-RESIDENCE",90210901,"01/21/2009","1392 MCPHERSON AVE SE",612,"East Atlanta","W",33.74451,-84.34215
"6297",201650,201649,"LARCENY-FROM VEHICLE",101872066,"07/06/2010","1900 PEACHTREE ST",207,"Brookwood Hills","E",33.80149,-84.39277
"6298",270488,270487,"BURGLARY-RESIDENCE",92451416,"09/02/2009","445 CLEVELAND AVE SE",312,"Rosedale Heights","Z",33.6801,-84.37601
"6299",63959,63958,"LARCENY-NON VEHICLE",93190151,"11/15/2009","1789 CHESHIRE BRIDGE RD NE",213,"Morningside/Lenox Park","F",33.80832,-84.36351
"6300",124095,124094,"AGG ASSAULT",150750760,"03/16/2015","571 BURROUGHS ST SE",305,"Chosewood Park","Y",33.71782,-84.36918
"6301",243734,243733,"LARCENY-FROM VEHICLE",162210820,"08/08/2016","2 DANIEL ST SE",604,"Old Fourth Ward","M",33.7541,-84.37111
"6302",267579,267578,"BURGLARY-RESIDENCE",92731275,"09/30/2009","2232 TIGER FLOWERS DR NW",108,"Dixie Hills","J",33.76076,-84.46064
"6303",262179,262178,"LARCENY-FROM VEHICLE",142440260,"09/01/2014","3195 IMPERIAL CIR SW",409,"Southwest","R",33.70019,-84.49516
"6304",117226,117225,"LARCENY-NON VEHICLE",120741198,"03/14/2012","719 NORFLEET RD NW",205,"Springlake","C",33.81148,-84.4118
"6305",92166,92165,"BURGLARY-NONRES",100550381,"02/24/2010","1665 JONESBORO RD SE",307,"Lakewood Heights","Y",33.70662,-84.37986
"6306",262210,262209,"LARCENY-NON VEHICLE",142441321,"09/01/2014","3015 JONESBORO RD SE",312,"Orchard Knob","Z",33.67229,-84.37254
"6307",90515,90514,"AUTO THEFT",90110253,"01/11/2009","2766 VINEYARDS DR SE",312,"Rosedale Heights","Z",33.67887,-84.37034
"6308",144432,144431,"LARCENY-FROM VEHICLE",151161459,"04/26/2015","2625 PIEDMONT RD NE @CUB FOODS",211,"Lindbergh/Morosgo","B",33.82742,-84.36532
"6309",1888,1887,"LARCENY-NON VEHICLE",102870784,"10/14/2010","2986 DEVONSHIRE PL NW",201,"Westminster/Milmar","C",33.837,-84.42267
"6310",129423,129422,"LARCENY-NON VEHICLE",90701586,"03/11/2009","3011 CAMPBELLTON RD SW",409,"Southwest","R",33.69638,-84.48726
"6311",103498,103497,"ROBBERY-PEDESTRIAN",150380964,"02/07/2015","2310 MARTIN L KING JR DR SW",405,"Florida Heights","I",33.75121,-84.46544
"6312",80413,80412,"BURGLARY-RESIDENCE",153582541,"12/24/2015","190 HAYGOOD AVE SE",304,"Peoplestown","V",33.72658,-84.3818
"6313",66677,66676,"BURGLARY-RESIDENCE",103541153,"12/20/2010","627 PARKWAY DR NE",603,"Old Fourth Ward","M",33.77159,-84.37267
"6314",62223,62222,"LARCENY-FROM VEHICLE",170010193,"01/01/2017","840 ATWOOD ST SW",402,"Oakland City","S",33.73214,-84.42916
"6315",236965,236964,"ROBBERY-PEDESTRIAN",142341263,"08/22/2014","2840 GREENBRIAR PKWY SW",411,"Greenbriar","R",33.68764,-84.48965
"6316",99038,99037,"LARCENY-FROM VEHICLE",130450722,"02/14/2013","1800 CALLOWAY DR NW",105,"West Lake","J",33.75777,-84.44558
"6317",191440,191439,"LARCENY-FROM VEHICLE",151672404,"06/16/2015","1962 MAIN ST NW",203,"Riverside","D",33.80898,-84.47001
"6318",33748,33747,"ROBBERY-PEDESTRIAN",113130366,"11/09/2011","229 PEACHTREE ST SW",512,"Downtown","M",33.74831,-84.39522
"6319",178813,178812,"AUTO THEFT",111761099,"06/25/2011","3833 PRINCETON LAKES CT SW",414,"Princeton Lakes","P",33.65738,-84.51309
"6320",204025,204024,"AUTO THEFT",111972434,"07/16/2011","901 JOSEPH E BOONE BLVD NW",103,"English Avenue","L",33.76375,-84.41708
"6321",212285,212284,"AGG ASSAULT",142072987,"07/26/2014","1052 SMITH ST SW",302,"Pittsburgh","V",33.72581,-84.4006
"6322",62138,62137,"BURGLARY-RESIDENCE",170020518,"01/02/2017","610 AMAL DR SW",307,"Amal Heights","Y",33.70934,-84.39776
"6323",151707,151706,"LARCENY-FROM VEHICLE",101510565,"05/31/2010","WILLIAMS ST NW / ANDREW YOUNG INTERNA BLVD NW",508,"Downtown","M",33.76008,-84.39106
"6324",257885,257884,"LARCENY-FROM VEHICLE",132611004,"09/18/2013","1805 JONESBORO RD SE",307,"Lakewood Heights","Y",33.70471,-84.37885
"6325",89297,89296,"AUTO THEFT",90221473,"01/22/2009","377 WESTCHESTER BLVD NW",107,"Grove Park","J",33.76555,-84.45301
"6326",256864,256863,"BURGLARY-RESIDENCE",132720462,"09/29/2013","2909 CAMPBELLTON RD SW @CASCADE PINES APTS",409,"Southwest","R",33.70025,-84.48473
"6327",1882,1881,"BURGLARY-NONRES",102870675,"10/14/2010","3665 MARTIN L KING JR DR NW",111,"Adamsville","H",33.76248,-84.50791
"6328",137549,137548,"LARCENY-NON VEHICLE",121091138,"04/18/2012","3020 DELMAR LN",111,"","I",33.75527,-84.48577
"6329",127203,127202,"LARCENY-FROM VEHICLE",160633435,"03/03/2016","3655 ROSWELL RD NE",209,"North Buckhead","B",33.85547,-84.38135
"6330",7985,7984,"BURGLARY-RESIDENCE",122881724,"10/14/2012","3468 MEADOWLANE PL SW",412,"Meadowbrook Forest","P",33.69196,-84.50142
"6331",153525,153524,"AUTO THEFT",101340778,"05/14/2010","1185 COLLIER RD NW",204,"","C",33.81396,-84.42176
"6332",9485,9484,"LARCENY-FROM VEHICLE",133020503,"10/29/2013","1545 LAKEWOOD AVE SE",305,"South Atlanta","Y",33.71232,-84.3807
"6333",254431,254430,"BURGLARY-NONRES",122691345,"09/25/2012","222 TUSKEGEE ST SE",304,"Peoplestown","V",33.72868,-84.38092
"6334",169767,169766,"BURGLARY-NONRES",161450551,"05/24/2016","1819 PEACHTREE RD NE ",207,"Brookwood Hills","E",33.80455,-84.39288
"6335",147231,147230,"AUTO THEFT",161091083,"04/18/2016","1401 W PACES FERRY RD NW",201,"Paces","A",33.84869,-84.43182
"6336",251537,251536,"AUTO THEFT",112681021,"09/25/2011","1253 FRANCIS ST NW;",501,"Home Park","E",33.78904,-84.39652
"6337",35722,35721,"AUTO THEFT",123222187,"11/17/2012","1510 MURPHY AVE SW",306,"Sylvan Hills","X",33.71378,-84.42553
"6338",62765,62764,"LARCENY-FROM VEHICLE",93301077,"11/26/2009","244 NORTH AVE NW",504,"Downtown","M",33.77102,-84.39523
"6339",165505,165504,"LARCENY-FROM VEHICLE",141332059,"05/13/2014","2858 DIANA DR SW",311,"Hammond Park","X",33.67699,-84.4113
"6340",207561,207560,"LARCENY-NON VEHICLE",121951387,"07/13/2012","923 MCDANIEL ST SW",302,"Pittsburgh","V",33.7297,-84.40188
"6341",46861,46860,"LARCENY-FROM VEHICLE",163083239,"11/03/2016","969 MARIETTA ST NW",504,"Marietta Street Artery","E",33.77876,-84.40931
"6342",241696,241695,"LARCENY-FROM VEHICLE",162441817,"08/31/2016","1427 WOODMONT LN NW",203,"Hills Park","D",33.80386,-84.43437
"6343",267519,267518,"LARCENY-FROM VEHICLE",162453231,"09/01/2016","329 MARIETTA ST NW",508,"Downtown","M",33.7623,-84.39643
"6344",60568,60567,"LARCENY-NON VEHICLE",170241365,"01/24/2017","2429 MARTIN L KING JR DR NW",108,"Florida Heights","I",33.75246,-84.46669
"6345",7436,7435,"LARCENY-FROM VEHICLE",122941782,"10/20/2012","1068 E ROCK SPRINGS RD NE",213,"Morningside/Lenox Park","F",33.7975,-84.35235
"6346",270636,270635,"BURGLARY-NONRES",92440470,"09/01/2009","50 ALLEN TEMPLE CT NW",111,"","I",33.75352,-84.4906
"6347",88481,88480,"BURGLARY-RESIDENCE",90301541,"01/30/2009","120 LOGAN ST SE",605,"Capitol Gateway","V",33.74473,-84.38358
"6348",43332,43331,"AGG ASSAULT",153243233,"11/20/2015","2125 JOSEPH E BOONE BLVD NW",108,"Center Hill","J",33.76482,-84.45763
"6349",71324,71323,"LARCENY-NON VEHICLE",113361821,"12/02/2011","1061 ASHBY GRV SW",104,"Ashview Heights","T",33.75008,-84.42239
"6350",171507,171506,"AUTO THEFT",161241301,"05/03/2016","2423 MARTIN L KING JR DR NW",108,"Florida Heights","I",33.75183,-84.46623
"6351",89561,89560,"AGG ASSAULT",90201751,"01/20/2009","2656 DONALD LEE HOLLOWELL PKWY NW",112,"Collier Heights","I",33.77619,-84.47402
"6352",173893,173892,"AUTO THEFT",91322184,"05/12/2009","693 LAWTON ST SW",402,"West End","T",33.73605,-84.42366
"6353",40040,40039,"LARCENY-NON VEHICLE",143301120,"11/26/2014","660 EDGEWOOD AVE NE",604,"Old Fourth Ward","M",33.75462,-84.3662
"6354",19651,19650,"AUTO THEFT",162770607,"10/03/2016","3410 ALEXANDER RD NE",209,"North Buckhead","B",33.85387,-84.36702
"6355",262666,262665,"LARCENY-FROM VEHICLE",152692177,"09/26/2015","490 BILL KENNEDY WAY SE",606,"Ormewood Park","W",33.74017,-84.358
"6356",166607,166606,"BURGLARY-RESIDENCE",151502356,"05/30/2015","179 TROY ST NW",105,"Hunter Hills","K",33.76091,-84.4254
"6357",205727,205726,"LARCENY-FROM VEHICLE",122122574,"07/30/2012","560 PRYOR ST SW",303,"Mechanicsville","V",33.73929,-84.39445
"6358",32959,32958,"AGG ASSAULT",113212376,"11/17/2011","2980 JONESBORO RD",313,"South River Gardens","Z",33.65199,-84.36701
"6359",256737,256736,"LARCENY-FROM VEHICLE",122451712,"09/01/2012","3170 DONALD LEE HOLLOWELL PKWY NW",112,"Collier Heights","I",33.78577,-84.49055
"6360",150126,150125,"LARCENY-NON VEHICLE",91061313,"04/16/2009","2099 PEACHTREE RD NE",207,"","E",33.81196,-84.39139
"6361",250396,250395,"AGG ASSAULT",102491191,"09/06/2010","532 CLEVELAND AVE",311,"Hammond Park","X",33.6777,-84.40424
"6362",267369,267368,"ROBBERY-PEDESTRIAN",162471722,"09/03/2016","530 PIEDMONT AVE NE",509,"Downtown","M",33.76909,-84.38208
"6363",105130,105129,"AGG ASSAULT",160442878,"02/13/2016","950 NEW TOWN CIR SE",308,"Thomasville Heights","Z",33.70781,-84.36049
"6364",54118,54117,"AUTO THEFT",140130533,"01/13/2014","661 ELBERT ST SW",301,"Adair Park","V",33.72865,-84.40931
"6365",47903,47902,"LARCENY-NON VEHICLE",120220119,"01/22/2012","2900 LANDRUM DR SW",409,"Southwest","R",33.70495,-84.48299
"6366",247746,247745,"BURGLARY-RESIDENCE",92141248,"08/02/2009","936 MORELAND AVE SE",607,"East Atlanta","W",33.72888,-84.34893
"6367",4428,4427,"AUTO THEFT",112931475,"10/20/2011","405 FAIRBURN RD SW",407,"Wildwood (NPU-H)","H",33.74347,-84.5145
"6368",203703,203702,"ROBBERY-COMMERCIAL",111992122,"07/18/2011","1175 RALPH D ABERNATHY BLVD SW",401,"West End","T",33.73893,-84.42634
"6369",41370,41369,"LARCENY-FROM VEHICLE",143161002,"11/12/2014","1333 LOGAN CIR NW",204,"Underwood Hills","D",33.80539,-84.43103
"6370",169819,169818,"LARCENY-FROM VEHICLE",161452809,"05/24/2016","2101 SOUTHWOOD BLVD SW",412,"Ben Hill Terrace","P",33.69616,-84.51962
"6371",130026,130025,"LARCENY-NON VEHICLE",90631169,"03/04/2009","1350 ALMONT DR SW",403,"Oakland City","S",33.72572,-84.43213
"6372",53302,53301,"LARCENY-FROM VEHICLE",140230653,"01/23/2014","185 MONTAG CIR",602,"Inman Park","N",33.76013,-84.36218
"6373",173804,173803,"AUTO THEFT",91320488,"05/12/2009","778 BEECHWOOD AVE SW",301,"Capitol View","X",33.72014,-84.41351
"6374",266288,266287,"BURGLARY-RESIDENCE",162591400,"09/15/2016","3723 WISTERIA LN SW",407,"Fairburn Mays","H",33.75109,-84.50904
"6375",42328,42327,"ROBBERY-PEDESTRIAN",143062086,"11/02/2014","694 HOLMES ST",207,"Berkeley Park","D",33.79922,-84.41163
"6376",41431,41430,"BURGLARY-RESIDENCE",143162324,"11/12/2014","42 OAKRIDGE AVE SE",611,"East Lake","O",33.75093,-84.29364
"6377",216604,216603,"AGG ASSAULT",151912688,"07/10/2015","2500 CENTER ST NW ",113,"Carey Park","G",33.78999,-84.47156
"6378",188183,188182,"LARCENY-FROM VEHICLE",141710864,"06/20/2014","940 PROCTOR ST NW",106,"Bankhead","K",33.7648,-84.41828
"6379",227689,227688,"LARCENY-NON VEHICLE",112360878,"08/24/2011","I-75-85 NB EXPY NW / 17TH ST NW",502,"Midtown","E",33.79162,-84.39147
"6380",173142,173141,"BURGLARY-NONRES",91390096,"05/19/2009","2800 MARTIN L. KING",405,"Harland Terrace","I",33.75431,-84.4793
"6381",106631,106630,"LARCENY-FROM VEHICLE",170502181,"02/19/2017","853 BROOKLINE ST SW",301,"Adair Park","V",33.72768,-84.4151
"6382",179928,179927,"LARCENY-NON VEHICLE",111661422,"06/15/2011","673 PEARCE ST SW",301,"Adair Park","V",33.72972,-84.40973
"6383",158990,158989,"BURGLARY-NONRES",121430647,"05/22/2012","2016 METROPOLITAN PKWY SW",306,"Sylvan Hills","X",33.69951,-84.40768
"6384",4754,4753,"RAPE",112900964,"10/17/2011","100 BELL ST SE",604,"Sweet Auburn","M",33.75159,-84.37926
"6385",40771,40770,"BURGLARY-RESIDENCE",143221637,"11/19/2014","2260 BOILINGBROOK DR SW ",406,"Beecher Hills","I",33.73479,-84.46303
"6386",210804,210803,"LARCENY-NON VEHICLE",131920635,"07/11/2013","1785 RIDGEWAY AVE NW",204,"Underwood Hills","D",33.80369,-84.41622
"6387",28335,28334,"BURGLARY-RESIDENCE",110030661,"01/03/2011","57 VINSON ST SE ",609,"Edgewood","O",33.75186,-84.341
"6388",144589,144588,"BURGLARY-RESIDENCE",151141594,"04/24/2015","1197 AVON AVE SW",403,"Oakland City","S",33.72255,-84.42717
"6389",258366,258365,"BURGLARY-RESIDENCE",132560914,"09/13/2013","639 LYNHURST DR SW",406,"West Manor","I",33.73722,-84.48986
"6390",157328,157327,"LARCENY-FROM VEHICLE",111270678,"05/07/2011","311 COURTLAND ST NE",509,"Downtown","M",33.76306,-84.38365
"6391",53589,53588,"AUTO THEFT",140201952,"01/20/2014","444 CENTENNIAL OLYMPIC P DR NW",504,"Downtown","M",33.76682,-84.392
"6392",235147,235146,"LARCENY-FROM VEHICLE",132231253,"08/11/2013","580 10TH STREET",502,"Midtown","E",33.78204,-84.36862
"6393",80862,80861,"LARCENY-NON VEHICLE",153522294,"12/18/2015","2423 PIEDMONT RD NE",211,"Lindbergh/Morosgo","B",33.82126,-84.36737
"6394",146100,146099,"LARCENY-NON VEHICLE",150942951,"04/04/2015","2124 HOLLYWOOD RD NW",203,"Riverside","D",33.81347,-84.46884
"6395",24263,24262,"LARCENY-FROM VEHICLE",100180947,"01/18/2010","14 MONTCLAIR DR NE",207,"Brookwood Hills","E",33.80608,-84.39264
"6396",246849,246848,"LARCENY-FROM VEHICLE",92211685,"08/09/2009","50 OLD IVY RD NE",209,"North Buckhead","B",33.85444,-84.38103
"6397",9629,9628,"AUTO THEFT",133001388,"10/27/2013","480 CLEVELAND AVE SE @BROWNSMILL GOLF COU",310,"Browns Mill Park","Z",33.68167,-84.37007
"6398",249236,249235,"AUTO THEFT",102601247,"09/17/2010","2841 GREENBRIAR PKWY",411,"Greenbriar","R",33.68845,-84.49328
"6399",27989,27988,"ROBBERY-PEDESTRIAN",110060300,"01/06/2011","COURTLAND ST NE / LINDEN AVE NE",509,"Downtown","M",33.76983,-84.38407
"6400",231383,231382,"LARCENY-NON VEHICLE",122330999,"08/20/2012","287 GRIFFIN ST NW",102,"Vine City","L",33.76251,-84.41101
"6401",114178,114177,"LARCENY-NON VEHICLE",110791337,"03/20/2011","1380 ATLANTIC DR NW",501,"Atlantic Station","E",33.79293,-84.3975
"6402",34986,34985,"LARCENY-NON VEHICLE",123311084,"11/26/2012","245 PEACHTREE CENTER AVE NE",509,"Downtown","M",33.76119,-84.3856
"6403",163938,163937,"LARCENY-FROM VEHICLE",131210431,"05/01/2013","1999 BENT CREEK WAY SW",410,"Campbellton Road","R",33.70087,-84.46574
"6404",110987,110986,"LARCENY-NON VEHICLE",100851707,"03/26/2010","1522 HUBER ST NW",203,"Blandtown","D",33.7965,-84.42492
"6405",175355,175354,"LARCENY-NON VEHICLE",101790711,"06/28/2010","210 CHICAMAUGA AVE SW",104,"Mozley Park","K",33.7494,-84.43196
"6406",94410,94409,"LARCENY-FROM VEHICLE",110531192,"02/22/2011","228 LAWSHE ST. SW",101,"","T",33.74714,-84.41106
"6407",146628,146627,"LARCENY-FROM VEHICLE",161182159,"04/27/2016","1111 WESTVIEW DR SW",104,"Ashview Heights","T",33.74717,-84.42375
"6408",126312,126311,"BURGLARY-RESIDENCE",160752944,"03/15/2016","400 VILLAGE PKWY NE",602,"Poncey-Highland","N",33.7678,-84.35943
"6409",192884,192883,"LARCENY-NON VEHICLE",161811376,"06/29/2016","3434 BROWNS MILL RD SE",313,"Blair Villa/Poole Creek","Z",33.66142,-84.38374
"6410",51302,51301,"LARCENY-FROM VEHICLE",130162494,"01/16/2013","1454 NORTHSIDE DR NW",207,"Berkeley Park","D",33.79421,-84.40848
"6411",41461,41460,"LARCENY-FROM VEHICLE",143151211,"11/11/2014","1091 EUCLID AVE NE",602,"Inman Park","N",33.7636,-84.35097
"6412",268831,268830,"LARCENY-FROM VEHICLE",92611040,"09/18/2009","3540 N CAMP CREEK PKWY SW",414,"","P",33.67051,-84.50299
"6413",51068,51067,"BURGLARY-RESIDENCE",130191908,"01/19/2013","1891 MONTVALLO TER SE",612,"East Atlanta","W",33.72567,-84.32741
"6414",235194,235193,"BURGLARY-NONRES",132222457,"08/10/2013","1132 TECHWOOD DR NW",501,"Home Park","E",33.7855,-84.39204
